CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOTAL_CENSO_2020,tot_integ,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,transfer,gasto_mon,alimentos,ali_dentro,cereales,carnes,pescado,leche,huevo,aceites,tuberculo,verduras,frutas,azucar,cafe,especias,otros_alim,bebidas,ali_fuera,tabaco,vesti_calz,vestido,calzado,vivienda,alquiler,pred_cons,agua,energia,limpieza,cuidados,utensilios,enseres,salud,ambul_serv,aten_hosp,medic_prod,transporte,publico,foraneo,adqui_vehi,mantenim,refaccion,combus,comunica,educa_espa,educacion,esparci,paq_turist,personales,cuida_pers,acces_pers,pago_tarje,deudas,balance,hogares
15,México,088,Tenancingo,104677,43271.0,18542.0,24729.0,33145.0,10126.0,30423.0,2722.0,526149565.82000005,127067995.7,347599288.52,151420354.75,137546841.98,34213528.08,32380673.509999994,2069582.25,12464040.3,3579307.9100000006,2088544.27,1842457.23,23707550.37,6476406.77,2223055.6399999997,1308606.52,749862.6599999999,10832475.059999999,3610751.41,13873512.77,0.0,13361887.65,8197807.550000001,5164080.1,19942094.5,3959790.18,199329.72,2137369.14,13645605.46,16982605.74,14234557.370000001,524766.76,2223281.6100000003,9432142.649999999,4622166.17,0.0,4809976.48,66870757.13,34171163.64,124488.20999999999,1233635.59,14214243.620000001,1655198.07,12559045.55,17127226.07,39625794.7,23644580.58,12680220.97,3300993.15,27435011.42,21545015.27,757880.4299999999,0.0,2784248.88,1484403.69,10862.0
15,México,089,Tenango del Aire,11359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,090,Tenango del Valle,90518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,091,Teoloyucan,65459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,092,Teotihuacán,58507,91776.0,42245.0,49531.0,76983.0,14793.0,67342.0,9641.0,1424238734.37,422204405.3000001,1037694601.28,489800776.44000006,335361061.37,72278246.66000001,83244540.34,1241992.64,25030925.11,14947163.180000003,687238.16,5535392.129999999,48362174.31,16187360.08,1448980.6799999997,5171161.34,5408468.899999999,39711016.56,16106401.28,150454159.02999997,3985556.04,33397424.6,19155939.88,14241484.72,70766369.03999999,37365759.0,5927528.119999999,4533162.5,22939919.42,46111398.599999994,36294642.800000004,1769342.9899999998,8047412.81,26226566.689999998,7572889.88,11339996.36,7313680.45,244633974.45999998,63424803.47999999,7084169.7,10360171.489999998,63658285.21,10644199.05,53014086.16,100106544.58,49915624.35000001,40541004.28,8222718.919999999,1151901.15,58560160.92,46391357.31,907189.9199999999,0.0,0.0,0.0,27654.0
15,México,093,Tepetlaoxtoc,32564,28020.0,12072.0,15948.0,21140.0,6880.0,18104.0,3036.0,330050327.28,40578135.71999999,248498730.71999997,110827365.56,95620515.0,19133575.36,25062507.16,1301391.0,5199503.319999999,4369011.12,1661537.44,1598985.7599999998,15608116.0,5625485.4799999995,436775.04000000004,478270.04000000004,2782210.7199999997,8603699.16,3759447.3999999994,15206850.559999999,0.0,13800708.24,7247420.360000001,6553287.88,10828933.4,0.0,1147880.56,1177600.0,8503452.84,12243057.959999999,10158423.84,1272832.6400000001,811801.48,6868251.159999999,592027.1599999999,4460867.88,1815356.12,47616564.48,25027182.36,133824.6,5018476.08,5336827.92,804780.72,4532047.2,12100253.520000001,18985798.56,15319436.04,3276037.9200000004,390324.60000000003,26683458.88,18941215.32,922273.68,0.0,0.0,1533199.6800000002,7264.0
15,México,094,Tepetlixpa,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,095,Tepotzotlán,103696,114108.0,47858.0,66250.0,93956.0,20152.0,88126.0,5830.0,2077338228.52,389512217.21999997,1321860417.7600002,582352869.68,466846850.71999997,95747231.19999999,84434282.9,2302141.84,36116768.879999995,32245089.28,3314590.46,10173421.56,67196027.3,26286060.599999998,4317682.06,3853391.72,728525.9,75886855.63999999,24244781.38,111948462.3,3557556.66,67685767.08,43443684.35999999,24242082.720000003,92748381.03999998,32023412.439999998,4148892.64,11269630.0,45306445.96000001,61386408.980000004,29943232.44,1238321.4,30204855.14,27380534.8,9552484.12,0.0,17828050.68,228248894.65999997,96010460.39999998,4303540.96,28639953.1,55292758.44,1693734.1800000002,53599024.25999999,44002181.75999999,145375782.96,128069748.32,4242350.6,13063684.040000001,78654449.82,64616363.900000006,9284563.959999999,0.0,0.0,415562.43999999994,33060.0
15,México,096,Tequixquiac,39489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,097,Texcaltitlán,18482,34030.0,17430.0,16600.0,25315.0,8715.0,23240.0,2075.0,471654642.15,73099386.50000003,315023117.75,141499238.3,126692694.0,23514223.7,35855850.6,6322811.35,9942985.0,5437043.6499999985,1974192.3499999999,2230293.0,15467975.450000001,7555274.2,730981.0,42682.75,1221855.45,11642484.700000001,4754040.800000001,14806544.299999999,0.0,13884679.9,8103609.550000001,5781070.35,14266313.9,1807254.45,0.0,259893.75,12199165.7,12280729.8,10593642.75,494061.64999999997,1193025.4000000001,22261786.899999995,9093899.149999999,10149455.8,3018431.95,61371905.65,2987966.8,0.0,4059779.0,40089211.65,7132883.05,32956328.6,14234948.2,29470482.15,12437271.95,4204302.75,12828907.450000001,19680242.05,18825686.5,793662.6,0.0,1014944.75,0.0,8715.0
15,México,098,Texcalyacac,5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,099,Texcoco,277562,499306.0,249138.0,250168.0,423290.0,76016.0,380680.0,42610.0,7972349162.0,1486175851.3999999,5396245510.84,2195230928.9599996,1846585958.28,354456577.00000006,532529315.3600001,19884110.98,190716424.88,75251953.28000002,17447269.419999998,34840799.86,258090032.77999997,85454406.02000001,20314995.14,10669709.86,32724800.759999998,152512314.50000003,61693248.44,340924450.81999993,7720519.86,234946826.29999998,99831964.78000002,135114861.52,246668358.07999998,55865938.17999999,21255617.48,19149750.0,150397052.42000002,353393438.71999997,214509797.18,23887397.700000003,114996243.83999999,99507518.36,21158022.6,32673910.72,45675585.04,1007360175.8199999,453508890.44,14740273.759999998,0.0,314301478.56,26862610.22,287438868.34000003,224809533.06,714696403.38,576983413.6,113830671.52000001,23882318.259999998,426914714.21999997,302608573.3,13575072.740000002,4704755.52,0.0,455141.8,129686.0
15,México,100,Tezoyuca,47044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,101,Tianguistenco,84259,7676.0,3232.0,4444.0,4848.0,2828.0,4848.0,0.0,323720675.20000005,9125939.840000002,335790882.2,62737685.2,41519051.72,4311189.04,11920819.919999998,0.0,3989148.5199999996,2046534.7199999997,194784.56,992086.64,4882537.96,5364598.84,145435.96,446706.83999999997,727191.92,5287766.120000001,1210250.6800000002,21218633.48,0.0,11408248.96,9823441.799999999,1584807.1600000001,10088768.8,4691611.6,941085.6799999999,747400.0,3708671.52,10869999.760000002,9269376.0,1600623.7600000002,0.0,4574229.399999999,1304213.0,0.0,3270016.4,139663478.71999997,5495515.04,6333023.199999999,87303951.56,29731139.720000003,4455089.8,25276049.919999998,10799849.2,64691308.00000001,44214854.84,13683932.48,6792520.68,24256402.4,11225762.16,1363487.8800000001,38757360.24,0.0,112275.64000000001,2424.0
15,México,102,Timilpan,16414,68966.0,33535.0,35431.0,56828.0,12138.0,52274.0,4554.0,1182817723.95,212487867.9,691988788.9300001,302540583.58000004,256630519.73000002,45460169.140000015,60426819.190000005,5987947.420000001,22627995.930000003,6760412.59,3224729.5799999996,4942999.93,41654304.17,22080354.259999994,4334249.39,4642784.46,2522645.6900000004,17053486.080000002,14911621.899999999,45241317.6,668746.25,31757782.779999997,14930776.77,16827006.01,37238412.1,7773670.5200000005,1223575.25,6958434.75,21282731.580000002,40554740.849999994,29465130.110000007,7169486.8,3920123.9400000004,23996895.500000004,12831990.059999999,0.0,11164905.44,165354246.74,34359830.74,3145358.4199999995,12377534.85,86652491.43999998,12501284.21,74151207.22999999,28819031.29,23774004.79,15002508.82,8771495.97,0.0,51390669.68000001,37161527.39,1830258.0899999999,0.0,0.0,18204195.16,20502.0
15,México,103,Tlalmanalco,49196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,104,Tlalnepantla de Baz,672202,535237.0,259439.0,275798.0,484019.0,51218.0,398981.0,85038.0,13942868618.64,2945954385.56,9350370814.6,4414160047.91,3359431107.4600005,541248612.6899999,834363537.0699999,53981274.61,348023119.92999995,130339729.68999998,27147135.42,59977270.12,387111632.25999993,256420905.29000002,26092038.560000002,27380237.62,45752862.22,407473777.16,214118974.82000002,1030373323.4699999,24355616.979999997,309094433.23,190499640.39,118594792.84,788295752.8699999,281689738.9,116262490.34,94823522.0,295520001.63,293353354.98,229655284.04000002,33296257.64,30401813.299999997,193986493.77,41358840.13,24674424.560000002,127953229.08,1667965613.4199998,683094274.6,52973328.41,42806793.9,405537318.74,22760712.279999997,382776606.46000004,483553897.77,749893772.55,403758375.67999995,234087678.39,112047718.48,601047518.85,481330732.18,12741431.530000001,416370702.00999993,31102713.91,76881280.97,192018.0
15,México,105,Tlatlaya,31762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,106,Toluca,910608,866906.0,413280.0,453626.0,718784.0,148122.0,651475.0,67309.0,15964872482.960001,2751278784.8599997,10971645900.32,4625360046.07,3722742684.66,597853955.9300001,1048135608.8100002,69960400.76,346748564.33,177063869.45999998,32384828.54,62580605.85,553153076.76,220553646.51,30619446.949999996,33349452.57,28720818.95,368018667.34999996,153599741.89000002,899098411.61,3518949.8,353466073.12,181106525.22,172359547.9,1275624701.15,545401373.5699999,47720361.07,194781449.5,487721517.01,644654881.8199999,499630168.94000006,99730049.79,45294663.09,286532796.81000006,81780968.1,75098294.72,129653533.99,2021922695.24,409507443.07,2658670.8000000003,35745470.03,884793233.52,86733176.1,798060057.42,689217877.8199999,785577934.0400001,651143154.1800001,122591402.67,11843377.190000001,847876992.5,670830158.77,13144281.95,78408405.14999999,20629247.880000003,3265464.35,251972.0
15,México,107,Tonatico,12912,38003.0,20069.0,17934.0,28609.0,9394.0,23058.0,5551.0,620789936.1999999,167948178.01999995,429111766.92999995,218384751.9,180377563.03,35901391.4,47732553.68000001,1251712.07,16327083.71,5852278.390000001,949759.02,3601403.4,20515765.83,10675128.1,2020290.72,3497095.8400000003,417217.43,16497392.66,15138490.78,36936644.36000001,1070544.51,11626189.470000003,5728064.09,5898125.379999999,19902273.580000002,9132283.16,182649.25,1140444.4100000001,9446896.76,17592075.48,15540080.01,720545.42,1331450.05,6083550.13,3313729.23,0.0,2769820.9,89681170.32000001,11693608.499999998,179617.55,25063042.55,33652156.09,490810.88,33161345.21,19092745.630000003,33009935.28,22126713.0,8815526.02,2067696.26,24563046.9,22862903.699999996,179609.01,15037825.53,2458683.08,0.0,9394.0
15,México,108,Tultepec,157645,86511.0,51576.0,34935.0,74866.0,11645.0,64874.0,9992.0,1971812147.07,357965429.34000003,1590401701.7600002,679455125.33,543428985.06,87128339.39,131311493.31000002,20932197.27,69038779.32,21325810.720000003,0.0,4883541.9,63396982.800000004,30633436.069999997,4573713.62,1661555.44,7407075.62,63920453.430000015,37215606.17,131008461.95,5017678.32,82577284.4,62581220.120000005,19996064.28,115315696.5,36720600.0,14908975.0,15382850.0,48303271.5,138514581.1,71549712.0,28737616.499999996,38227252.6,9487784.48,3298933.7399999998,0.0,6188850.74,327859955.20000005,116496839.63999999,18427845.919999998,0.0,88156756.63999999,11815396.64,76341360.0,104778513.0,83099855.6,15549900.0,50350626.08,17199329.52,121926055.86,91542444.0,4080882.68,7923955.760000001,0.0,1289574.55,30784.0
15,México,109,Tultitlán,516341,686688.0,338186.0,348502.0,598110.0,88578.0,520012.0,78098.0,17411486666.9,3288683037.47,12126184324.210003,5118322687.81,3897190593.03,651955383.0100001,963290263.5899998,68593372.52000001,366162049.18,141612043.44,37756441.67,73230455.82,451120874.14,218735103.32999995,28034064.419999998,33051895.56,65805442.660000004,516209204.29999995,281633999.3899999,1184734024.3000002,36398070.48,696356260.62,451244864.18,245111396.44,709986973.5,284674851.09000003,59201865.269999996,75424991.0,290685266.14,525717074.68999994,330185523.36,93618135.11999999,101913416.20999998,353707190.2,123487506.44,85904285.21,144315398.55,1949528661.1599996,596925359.4700001,36345743.599999994,183098098.35000002,596605933.3800001,77931119.64,518674813.73999995,536553526.36,1636514848.93,1245681976.79,292294114.56,98538757.58,836652515.5099999,637166911.9000001,36327337.230000004,389783285.88000005,61211610.849999994,296144.55,209713.0
15,México,110,Valle de Bravo,61590,31598.0,16226.0,15372.0,22631.0,8967.0,21350.0,1281.0,453642340.48,47480085.660000004,265902413.56000003,103809455.96000001,84814117.57000001,20356584.5,26807538.24,0.0,4446854.86,6071871.68,411747.55999999994,1740311.09,10628482.620000001,2953576.08,389778.41000000003,367826.33999999997,164693.9,6878935.84,3595916.4499999997,18665942.049999997,329396.33999999997,5969118.399999999,1520457.33,4448661.07,28468149.78,15698445.770000001,21350.0,1556415.0,11191939.01,13362853.98,7732923.030000001,1361741.43,4268189.52,7054787.25,2025922.85,3341736.16,1687128.24,67764686.5,17403093.820000004,1961172.5699999998,8399995.24,24634471.19,1511191.4300000002,23123279.759999998,15365953.68,20754633.900000002,11907565.39,5714190.859999999,3132877.65,15146373.2,13520378.55,1234337.4400000002,0.0,0.0,1045432.64,8113.0
15,México,111,Villa de Allende,53275,98367.0,47022.0,51345.0,77838.0,20529.0,70220.0,7618.0,1145224681.5800002,236878457.56,743936361.1700001,345486842.04999995,271167829.94,56203784.54999999,53672159.49,2501863.63,22671681.269999996,19583772.79,5110587.97,5436373.26,41745451.73,13878733.09,4403691.6899999995,1871325.8499999996,3434012.66,20348107.810000002,20306284.15,73700442.66999999,618569.44,27956824.38,16082145.540000001,11874678.839999998,31110711.799999997,1345500.0,278341.25,3534092.5,25952778.049999997,47335560.53,33864588.65,8414744.73,5056227.15,21574841.6,11598334.76,0.0,9976506.84,137429568.75,77817323.03999999,1394606.76,1119040.3900000001,35152952.08,5446073.779999999,29706878.299999997,21945646.48,60747483.14,46701150.96,12895175.360000001,1151156.8199999998,48253051.49999999,38772589.03,1694958.4200000002,0.0,0.0,8844535.49,23346.0
15,México,112,Villa del Carbón,51498,155155.0,81620.0,73535.0,121005.0,34150.0,110396.0,10609.0,1886558882.6999998,245725521.54000002,1337306230.1,680649964.5,535201965.45,108885507.91,163673049.29999998,7543873.75,46511794.91,20140059.9,6121217.279999999,11003447.399999999,77104992.33000001,17713334.44,8412087.98,4213844.48,5376902.15,35558104.53,22943749.09,141700253.33999997,3747745.71,68452578.13,39511279.87,28941298.259999998,53209415.96,3919353.75,594910.0,4424980.0,44270172.21,57052915.20999999,47812187.86,3143654.56,6097072.79,38612788.59,12050119.59,10770646.27,15792022.73,234996360.44,90625683.47,3809284.6500000004,15570042.52,81473952.66999999,8860892.44,72613060.22999999,43517397.13,101391601.11999999,79389414.41000001,19326051.56,2676135.15,70968771.52000001,62107454.13,3682234.52,1851129.65,324883.08,22602612.54,38780.0
15,México,113,Villa Guerrero,69086,24236.0,11288.0,12948.0,19588.0,4648.0,16600.0,2988.0,476692897.35999995,90499650.91999999,211933946.31999996,76568851.24,68842763.03999999,16284357.639999999,20540258.999999996,384170.48000000004,4123393.5200000005,3431890.64,657353.36,815282.44,10611506.84,4076428.8,755525.76,0.0,157929.08,4388067.24,2616598.2399999998,7299232.4799999995,426855.72000000003,14305889.96,9528376.760000002,4777513.2,16135711.28,1992000.0,434342.32,1556250.0,12153118.96,13441919.72,10174677.84,1655069.8,1612172.08,11378765.48,6973055.76,73474.92,4332234.799999999,42152914.519999996,10637256.760000002,167889.08,12684262.52,12213453.32,2824715.76,9388737.559999999,6450052.84,19995500.119999997,4804189.399999999,9068364.2,6122946.5200000005,13496739.56,12705430.84,347501.07999999996,0.0,0.0,811630.4400000001,7636.0
15,México,114,Villa Victoria,108196,142644.0,66930.0,75714.0,106836.0,35808.0,95914.0,10922.0,1507573707.34,311835640.3700001,1213624291.28,475709408.53999996,385757194.97999996,60690224.919999994,107034082.5,6688466.579999999,32758829.389999997,24836725.919999998,7543438.989999998,9417556.299999997,62282260.12,19335608.92,5336571.8,2343322.9299999997,3778510.5100000002,20648777.35,23062818.749999996,89337986.31,614227.25,51310277.78,29495888.71,21814389.07,63314199.0,22432490.509999998,857206.35,6784922.5,33239579.64,56659534.31999999,44172955.75,5722277.36,6764301.21,50015091.62000001,10673554.250000002,25356271.35,13985266.020000001,330127159.58000004,93227510.52999999,11053114.03,128541072.27000001,59278459.38999999,4217700.3,55060759.089999996,38027003.36,109409164.05999997,80091752.57000001,19842190.780000005,9475220.709999999,63655451.81999999,54316761.21,2227743.9,0.0,1844718.69,17959322.61,34643.0
15,México,115,Xonacatlán,54633,144990.0,53163.0,91827.0,125658.0,19332.0,106326.0,19332.0,2343168359.37,343737362.34000003,1066581237.6,331194229.11,331194229.11,98612290.35,60460395.03,2112697.62,35604855.989999995,21437593.11,3106845.72,11744093.34,67232926.26,9165301.200000001,2982637.62,0.0,11526608.340000002,0.0,7207984.530000001,0.0,0.0,66379756.77,32102429.220000003,34277327.55,46506750.75,0.0,3347094.1500000004,0.0,43159656.599999994,150431716.35000002,62255999.519999996,34277424.21,53898292.620000005,6741793.35,3120378.12,0.0,3621415.2299999995,201634161.57,39395522.88,401863.95,0.0,80399226.51,0.0,80399226.51,81437548.22999999,136843011.9,122781301.74000001,14061710.16,0.0,76024636.56,72133878.24,0.0,0.0,0.0,0.0,24165.0
15,México,116,Zacazonapan,5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,117,Zacualpan,13522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,México,118,Zinacantepec,203872,202054.0,97018.0,105036.0,167608.0,34446.0,150944.0,16664.0,2498467990.2799997,363472239.3600001,1830809483.0200002,749657098.5600001,705225503.9800001,129047502.08,213278605.82000002,3852498.7199999997,86007393.64,31015834.46,14189753.78,14516019.8,93880479.99999999,28322334.46,2293159.8,1277964.5,2268244.5999999996,49834506.36,35441205.96,44431594.58,0.0,42198860.339999996,19650319.76,22548540.58,97041653.4,0.0,3761235.0,16523052.5,76757365.9,73499145.0,43678039.5,3743974.5600000005,26077130.94,88803707.48,27555487.48,0.0,61248220.0,422531958.52,168417182.66,0.0,151067907.0,46589431.76,2805754.46,43783677.3,56457437.099999994,261243012.05999997,201113645.2,57003840.36,3125526.5,80567971.12,64602185.8,7185796.299999999,0.0,68709824.0,510446.8,44270.0
15,México,119,Zumpahuacán,18833,66851.0,30181.0,36670.0,49891.0,16960.0,43707.0,6184.0,729758007.49,191338585.4,515042786.06,256152609.02,217978907.14999998,45936324.099999994,47403557.71,2226458.7,20915980.420000006,9070587.12,2433780.26,4813772.2,38147351.35,14900827.03,2763440.96,1936314.23,2353552.9799999995,15309735.25,9767224.84,36904758.85,1268943.02,25343391.730000004,14617756.239999998,10725635.49,26612958.8,2525801.4,427622.5,829912.5,22829622.4,29025258.92,21648493.08,1904151.7499999998,5472614.090000001,16738905.16,5291705.609999999,76303.5,11370896.05,78737353.29,27662661.14,56065.2,3800542.69,27632438.48,6052106.04,21580332.44,19585645.78,43874680.22,28300994.770000003,14306805.649999999,1266879.7999999998,30284388.37,28104889.04,1218711.9899999998,0.0,37173.5,2343024.62,18389.0
15,México,120,Zumpango,280455,207683.0,124660.0,83023.0,169089.0,38594.0,157502.0,11587.0,4044412190.28,199632388.91,3034203311.5899997,1171880628.91,1039768767.4999998,196070739.45,266416979.53,22287101.18,68013779.19000001,36826799.279999994,5624504.890000001,19425302.07,99616426.99,48261119.62,8243982.4799999995,9833075.45,15282941.08,163382092.44,80483923.85,125388371.7,6723489.710000001,121854932.75,45691307.83,76163624.92000002,208532135.68000004,118435595.82,20729736.3,11550530.0,57816273.559999995,90947176.75000001,66511184.27,8223925.24,16212067.240000002,108593415.72,1172097.06,102683120.88,4738197.78,807695810.19,225133850.96999997,0.0,296486043.4,126524449.37999998,39363682.36,87160767.02,159551466.44000003,226800434.19,109842202.94,53969560.550000004,62988670.7,182241499.89000002,154067812.15999997,9843946.77,3739617.93,0.0,0.0,80108.0
15,México,121,Cuautitlán Izcalli,555163,821971.0,424591.0,397380.0,722066.0,99905.0,612449.0,109617.0,25018849101.7,3648576612.74,17429783385.85,6625582646.46,4957696781.83,643065732.79,1260122546.33,145625976.07999998,459673435.76,130638903.67999999,45859235.14,78490280.44999999,481295209.57000005,314102760.9,44745293.67,58407640.74000001,58598943.349999994,879863875.1700001,357206948.20000005,1651187015.77,16698848.860000001,665477268.31,412431921.83000004,253045346.48000002,1527048243.05,833454142.2199999,235319405.01,92185870.9,366088824.91999996,1055856473.61,725954936.99,179593421.16,150308115.45999998,303562642.0,139671232.79000002,107522902.54,56368506.67,3217018921.19,530618210.09000003,115776260.52000001,870507838.34,983076521.19,39523537.25,943552983.94,717040091.0500001,2058930273.25,986194326.24,468698412.0500001,604037534.96,1400581661.52,907977956.8,50536163.81,312302615.52,52128382.68,412339.33,249036.0
15,México,122,Valle de Chalco Solidaridad,391731,404081.0,202020.0,202061.0,343268.0,60813.0,310080.0,33188.0,5596089359.87,937931933.14,4028603593.4100003,1940223660.38,1620267511.23,271120050.66,444964256.61,13929938.27,137409624.17000002,84541998.25,21503392.71,28215494.679999996,234340022.99,75679025.28,23499414.83,18545413.35,22745176.740000002,153082309.07999998,90691393.61,312499821.73,7456327.42,135022826.56,80859591.39999999,54163235.16,419137536.08,167592339.57000002,59098717.84,36747493.83,155698984.83999997,167720032.3,137330277.44000003,19006829.169999998,11382925.69,80391693.09,43780534.39,1316239.86,35294918.839999996,724099177.43,359829656.12,4577532.29,8497949.76,133573679.62,21734278.79,111839400.83,217620359.64,222399705.32999998,177760606.17000002,40014790.41,4624308.75,234712822.35000002,205555077.48000002,8843179.36,1410885.87,10459555.92,3720966.16,106270.0
15,México,123,Luvianos,28822,21726.0,10650.0,11076.0,14910.0,6816.0,12993.0,1917.0,193640645.13,63808970.19,115451011.89000002,53661726.870000005,51224408.34,10570759.74,11167843.47,481984.92,3729900.5100000002,4452860.85,1963538.37,835251.81,9636882.540000001,2856295.92,1191257.88,684637.38,791414.28,857165.25,2004615.4200000002,2437318.53,0.0,6139518.389999999,3816231.54,2323286.8499999996,13192416.99,3258900.0,51120.0,0.0,9882396.99,4958576.1,3975745.1100000003,146895.45,835935.54,3983146.860000001,1302301.17,0.0,2680845.6900000004,17692719.330000002,8544279.87,312164.28,0.0,5881153.65,344944.98,5536208.67,2955121.5300000003,5452908.63,3091799.3699999996,2361109.26,0.0,9027061.41,6307375.17,258373.26,0.0,0.0,5089443.3,4899.0
15,México,124,San José del Rincón,100082,108246.0,51832.0,56414.0,79106.0,29140.0,73872.0,5234.0,1023096349.24,152334823.68999997,649382993.3100001,275727202.27000004,253027164.16,35113523.169999994,59653315.29000001,3481960.33,14048610.01,20791328.199999996,4746296.239999999,5741517.15,44307006.58,11920126.65,3815320.13,1465865.8399999999,2618492.97,19702494.91,25621306.689999998,22028095.43,671942.68,35243497.29,20197317.19,15046180.1,36445978.83,11879121.16,832455.45,1107333.0,22627069.219999995,37272879.73,28736080.889999993,6119321.209999999,2417477.6300000004,33765399.370000005,11778622.84,12781956.280000001,9204820.25,131540319.85999998,58128121.77,2801950.0,10079533.41,42469786.91,6631424.34,35838362.57,18060927.77,42373401.03000001,31600373.41,8625505.959999999,2147521.66,39444403.54,34420916.26,2210023.65,0.0,0.0,3622109.8,24203.0
15,México,125,Tonanitla,14883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,001,Acuitzio,11301,50475.0,26920.0,23555.0,41053.0,9422.0,36342.0,4711.0,738909164.74,119829541.13000001,517722660.51,230157836.51,185976456.58000004,50389037.70999999,42217242.889999986,908536.5399999999,19251064.049999997,6238635.97,3314006.79,2405443.33,28652948.080000006,9988672.73,830656.9800000001,445620.22,1142155.0299999998,12629962.18,7562474.080000001,43575686.66000001,605693.27,21409751.929999996,13068980.270000001,8340771.66,25957710.950000003,5861607.91,921841.75,2134251.25,17040010.04,25978755.66,22156082.01,2347060.58,1475613.07,21280367.68,8407344.82,8229618.98,4643403.88,120041085.22000001,25750696.15,0.0,11648075.37,62758010.49,17714241.630000003,45043768.86,19884303.21,31103280.509999998,15360484.7,14617452.32,1125343.49,35477686.29,32003310.33,1813115.8399999999,1664005.96,9776778.68,7651047.61,14806.0
16,Michoacán de Ocampo,002,Aguililla,14754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,003,Álvaro Obregón,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,004,Angamacutiro,14943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,005,Angangueo,10892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,006,Apatzingán,126191,133024.0,65575.0,67449.0,102621.0,30403.0,89676.0,12945.0,1983309553.02,426199015.77000004,1347972421.25,624072926.88,492732628.47999996,97835354.18,94918782.33999999,8470619.09,37805007.49,15750251.52,11632564.55,8503076.14,55407461.129999995,17554228.509999998,4387485.52,5387881.84,1485757.13,77679560.23,55914598.81,129874758.39,1465540.01,45046656.510000005,23472951.12,21573705.389999997,96080506.21000001,25109356.33,2824320.0,9580835.5,58565994.379999995,72256428.07,51805241.06,10985056.760000002,9466130.25,33657944.38,9529554.83,8510866.35,15617523.2,247133956.0,30474413.72,4105662.96,57347632.739999995,104248693.67,17250318.07,86998375.6,50957552.91,78592613.54,45240864.07,30395842.21,2955907.26,110607499.21,78656988.44000001,3572110.8200000003,6607053.470000001,29943109.300000004,21806598.259999998,38660.0
16,Michoacán de Ocampo,007,Aporo,3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Michoacán de Ocampo,008,Aquila,24676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
